time,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error
12.402862548828125,0.0,2.0,-2.0,1.4643503,2.1362827,-1.981702,1.4707922061729617
12.500882863998413,0.0,2.0,-2.0,1.3093709,2.1287906,-1.9830519,1.3157987499947343
12.602272272109985,0.0,2.0,-2.0,1.1629837,2.1203375,-1.9787339,1.1693863098601291
12.70081353187561,0.0,2.0,-2.0,1.0166204,2.10912,-1.9751434,1.0227619627993718
12.800845623016357,0.0,2.0,-2.0,0.8616897,2.0940957,-1.9743071,0.8671927383878744
12.900808572769165,0.0,2.0,-2.0,0.7268868,2.0812428,-1.9709678,0.7319888631842596
13.002136707305908,0.0,2.0,-2.0,0.58636916,2.0682373,-1.9639034,0.5914288464512727
13.100889205932617,0.0,2.0,-2.0,0.46924573,2.0532224,-1.9610534,0.4738575972568845
13.20093321800232,0.0,2.0,-2.0,0.35727173,2.0366836,-1.9613364,0.36122520563396104
13.300882339477539,0.0,2.0,-2.0,0.2673288,2.0226777,-1.9630957,0.27081523749275704
13.60241985321045,0.0,0.0,-2.0,0.2673288,2.0226777,-1.9630957,2.040600777421167
13.700991153717041,0.0,0.0,-2.0,0.012522981,1.9934893,-1.9433771,1.9943325763442525
13.801111221313477,0.0,0.0,-2.0,-0.024322694,1.988337,-1.9481108,1.9891627045060611
13.90079951286316,0.0,0.0,-2.0,-0.04825153,1.9723287,-1.9616008,1.973292442703183
14.003871440887451,0.0,0.0,-2.0,-0.06937131,1.922164,-1.9717643,1.9236226070116147
14.10098910331726,0.0,0.0,-2.0,-0.08062664,1.8453261,-1.9732397,1.8472804498120328
14.201078176498413,0.0,0.0,-2.0,-0.087127835,1.7425762,-1.9679983,1.7450465116828335
14.300784349441528,0.0,0.0,-2.0,-0.090988584,1.6067262,-1.9562615,1.60989470507935
14.401047229766846,0.0,0.0,-2.0,-0.08639436,1.4691621,-1.945912,1.4726937198181096
14.500715017318726,0.0,0.0,-2.0,-0.07375828,1.3090657,-1.9332701,1.312838973341005
14.600925922393799,0.0,0.0,-2.0,-0.05767195,1.1588687,-1.9265604,1.162624627160869
14.700998306274414,0.0,0.0,-2.0,-0.040094733,1.0002745,-1.9255526,1.0038421964529152
14.800960540771484,0.0,0.0,-2.0,-0.026108883,0.86081547,-1.9292411,0.8641132835255317
14.901040315628052,0.0,0.0,-2.0,-0.013405034,0.7147682,-1.9369695,0.7176671061441328
15.000838994979858,0.0,0.0,-2.0,-0.001956935,0.5878048,-1.9454948,0.5903296755189444
15.101154565811157,0.0,0.0,-2.0,0.0071890084,0.47062266,-1.9547013,0.4728523454223084
15.201004981994629,0.0,0.0,-2.0,0.015090294,0.35484937,-1.9619523,0.3572022067095102
15.30103063583374,0.0,0.0,-2.0,0.020982424,0.2660314,-1.9641881,0.2692498240426133
